,train,valid
0,3.39919591833044,3.307281117380401
1,3.289001782735189,3.2564354413821373
2,3.2451283866112384,3.2196179903470554
3,3.1128273010253906,3.0489956782414365
4,2.98684609153054,3.1333041191101074
5,2.9906859702252326,2.9024869478665867
6,3.0470139185587564,2.902984619140625
7,3.034497653736788,2.8392536396882972
8,3.025093604778421,3.098393323944836
